Customer_ID,Customer_Name,Gender,Age,State,City,Bank_Branch,Account_Type,Transaction_ID,Transaction_Date,Transaction_Time,Transaction_Amount,Merchant_ID,Transaction_Type,Merchant_Category,Account_Balance,Transaction_Device,Transaction_Location,Device_Type,Is_Fraud,Transaction_Currency,Customer_Contact,Transaction_Description,Customer_Email
1b605588-ecfe-47e5-93ff-92e00b7e75e9,Ekanta Dara,Female,27,Punjab,Chandigarh,Chandigarh Branch,Savings,6106ac6c-1bcd-47b5-b1e6-7851e2c7d695,25-01-2025,05:50:47,32065.89,030a4fa2-d5f1-4683-a70a-4f91cbd603bf,Credit,Entertainment,66987.58,Wearable Device,"Chandigarh, Punjab",ATM,1,INR,+9195193XXXXXX,Airline ticket,ekantaXXXXX@XXXXX.com
4e588ecb-a69a-414f-a35d-a89cabdfa712,Anirudh Ghosh,Male,39,Odisha,Bhubaneswar,Bhubaneswar Branch,Checking,95e5f6b7-0343-43b6-a272-804bd4e45fbc,15-01-2025,08:36:23,56245.69,3358eada-e80b-4582-9f85-b4b87d79c8f4,Debit,Entertainment,25431.71,Desktop/Laptop,"Bhubaneswar, Odisha",ATM,1,INR,+9195075XXXXXX,Sports equipment purchase,anirudhXXXX@XXXXX.com
a3824899-0313-4d8f-98f1-17ae2c68c759,Manbir Pandya,Male,29,Tripura,Udaipur,Udaipur Branch,Savings,e36a0120-90d5-459e-b11a-26e41c195088,26-01-2025,18:20:37,7778.22,608a128c-586f-47d7-bffa-cb83953f2f88,Withdrawal,Groceries,81597.76,ATM Booth Kiosk,"Udaipur, Tripura",Mobile,1,INR,+9197105XXXXXX,Cafe purchase,manbirXXXX@XXXXXX.com
e930efce-5ab1-4200-bd81-394b94ef7384,Anthony Walla,Female,20,Sikkim,Mangan,Mangan Branch,Business,ffc1ad32-978a-4dcd-a2af-dd8716995e45,28-01-2025,04:58:16,46147.15,38569d3a-00fa-4f1a-9320-87082de5bf72,Withdrawal,Clothing,86128.74,Self-service Banking Machine,"Mangan, Sikkim",Desktop,1,INR,+9199242XXXXXX,Hotel reservation,anthonyXXXXX@XXXXXXX.com
eed61b3c-6a6c-4cfb-8c10-bfe2b8a1cd83,Gaurang Koshy,Female,62,West Bengal,Kolkata,Kolkata Branch,Savings,537bfe97-5a5e-4889-b8a7-ee65123e9e11,01-01-2025,03:28:17,78141.45,6259f243-17d6-4aa1-8573-157ee5e20d1c,Withdrawal,Groceries,23874.5,ATM Booth Kiosk,"Kolkata, West Bengal",ATM,1,INR,+9199731XXXXXX,ATM withdrawal,gaurangXXXXX@XXXXXXX.com
fee65a94-2fb9-4ec9-88c9-a3f98d0718cc,Damini Seth,Female,40,Manipur,Thoubal,Thoubal Branch,Checking,2b4c5785-2bbd-4ae9-af2b-c7046479af9d,06-01-2025,14:36:57,66371.69,5b9adb5b-8a5e-4a93-a5b5-a5d41d893b2f,Credit,Clothing,29271.6,POS Terminal,"Thoubal, Manipur",POS,1,INR,+9199708XXXXXX,Senior citizen care,daminiXXX@XXXXXXX.com
299ba869-5735-418a-809f-b0ebc17651f4,Chandran Tailor,Male,43,Madhya Pradesh,Gwalior,Gwalior Branch,Checking,f4036195-c280-4a13-b7ac-67d325edce98,26-01-2025,14:03:28,12358.81,8d3958d6-a0d9-4fde-8ca1-411e5f7d86c9,Transfer,Electronics,91020.19,Bank Branch,"Gwalior, Madhya Pradesh",Mobile,1,INR,+9196813XXXXXX,Fuel purchase,chandranXXX@XXXXXX.com
8fea21b6-4fc8-42ed-a920-0e83fedff678,Patrick Garg,Female,20,Kerala,Kottayam,Kottayam Branch,Savings,8350bbb2-17b4-45bf-8efd-2f70d0fc4ebe,03-01-2025,03:34:02,78113.42,f03a0692-cc5a-4342-8fad-f42a47a5c65b,Bill Payment,Clothing,30295.6,POS Terminal,"Kottayam, Kerala",Desktop,1,INR,+9191043XXXXXX,Subscription payment,patrickXXX@XXXXXX.com
ff05630a-e203-4161-b4a2-a06960376bc8,Aradhana Kunda,Female,41,Manipur,Thoubal,Thoubal Branch,Savings,019b3241-6ba0-4159-8e25-6779690413df,14-01-2025,00:59:17,41983.08,f41d64c0-2ff4-41cf-a14a-21b0f6bbba8a,Debit,Clothing,85658.2,Payment Gateway Device,"Thoubal, Manipur",Mobile,1,INR,+9192460XXXXXX,Doctor consultation,aradhanaXXXXX@XXXXXXX.com
4b8b72b7-e99f-47b9-8a02-48fd873d4698,Amol Krishnan,Male,18,Sikkim,Mangan,Mangan Branch,Business,ef05b5d7-f381-42a1-b6e9-f2801a80a550,25-01-2025,08:53:50,85034.63,8226fda1-9287-4f32-b325-147ee4a0369e,Transfer,Entertainment,33005.03,Web Browser,"Mangan, Sikkim",Desktop,1,INR,+9193059XXXXXX,Home renovation,amolXXXXX@XXXXX.com
76fc3855-dfbd-433f-b24a-cc862805dbb4,Tristan Sant,Female,49,Chhattisgarh,Jagdalpur,Jagdalpur Branch,Checking,396e5db1-78d9-4730-9334-83db1217178e,17-01-2025,03:13:36,51768.8,d2e7cf68-10ec-4c34-bea7-68a44bb7f58b,Debit,Health,82339.89,Banking Chatbot,"Jagdalpur, Chhattisgarh",Desktop,1,INR,+9195660XXXXXX,Tuition fee payment,tristanXXX@XXXXX.com
4b2d0104-b158-4dbe-bdcd-4079ea52e89a,Patrick Khatri,Male,70,Maharashtra,Aurangabad,Aurangabad Branch,Savings,c765e52e-3941-4af3-91e1-ee78ce4cfc8c,02-01-2025,20:51:18,98431.59,a539c0ee-9fb1-48fe-8edc-0b50d5e0f1b1,Debit,Entertainment,8765.16,Smart Card,"Aurangabad, Maharashtra",Desktop,1,INR,+9191414XXXXXX,Spa treatment,patrickXXXX@XXXXXXX.com
2be52df7-dc83-4518-99e7-b72536644967,Lavanya Mangat,Female,63,Sikkim,Namchi,Namchi Branch,Savings,8b1b6bac-fde6-400b-9273-794a040a8d95,28-01-2025,12:00:46,61464.34,6dc6a771-ab21-4eb5-9a22-7b59c4ead9a8,Debit,Restaurant,91154.42,QR Code Scanner,"Namchi, Sikkim",POS,1,INR,+9193177XXXXXX,Investment in gold,lavanyaXXXX@XXXXX.com
76ef79cb-250f-4f49-9fa1-de920379bde8,Chakrika Samra,Male,63,Punjab,Ludhiana,Ludhiana Branch,Business,75e71511-c5f5-4cf4-9aff-f9b85e733d30,04-01-2025,20:28:14,32700.83,cb3ff2d3-3118-4149-aff2-05e2b703c72a,Bill Payment,Groceries,41504.56,Voice Assistant,"Ludhiana, Punjab",Mobile,1,INR,+9193064XXXXXX,Petroleum purchase,chakrikaXXXX@XXXXXXX.com
6e600820-8ecd-4903-8747-f804cc68574f,Nakul Dada,Female,29,Meghalaya,Jowai,Jowai Branch,Business,6106f285-40ef-44d7-a56e-40926aa6f1ab,16-01-2025,21:42:47,55913.64,47ab5cde-4104-43a2-aac0-47af474ef8ba,Credit,Restaurant,21011.23,QR Code Scanner,"Jowai, Meghalaya",Mobile,1,INR,+9191049XXXXXX,Student loan repayment,nakulXXXXX@XXXXXX.com
88a2c0e2-68fa-49c2-9b49-ab8206e11be3,Wyatt Parmer,Female,58,Nagaland,Wokha,Wokha Branch,Checking,e522f269-0094-4c8e-8362-1697e4b6407e,30-01-2025,04:41:48,8766.62,15c15d0f-1f0f-4e10-99f7-9dfab20e9019,Debit,Groceries,81109.26,Desktop/Laptop,"Wokha, Nagaland",ATM,1,INR,+9198871XXXXXX,Conference fee,wyattXXXX@XXXXX.com
e99b5dc8-61d8-453d-a2e1-fb26d5a3307f,Hitesh Uppal,Male,40,Assam,Dibrugarh,Dibrugarh Branch,Checking,becfde5a-e6de-41fb-bf65-7e4afa04ea6d,07-01-2025,09:59:16,67196.85,0a1c0cae-3b56-400e-90ba-dd05e82e2f21,Bill Payment,Restaurant,97345.76,Mobile Device,"Dibrugarh, Assam",POS,1,INR,+9192742XXXXXX,Gift card purchase,hiteshXXXX@XXXXXXX.com
ad99efa1-5a28-46a2-aaf2-3936c145ce58,Bachittar Grover,Male,55,Himachal Pradesh,Shimla,Shimla Branch,Checking,ce072e3b-8c33-4fb1-8bf0-a0e85e86eb9b,06-01-2025,22:46:18,50054.87,727e0651-0b5e-4ecb-8db9-00b7f4c9e222,Debit,Groceries,63731.5,Desktop/Laptop,"Shimla, Himachal Pradesh",Mobile,1,INR,+9195178XXXXXX,Stock investment,bachittarXXXXX@XXXXX.com
5837e909-60af-494e-b12f-dd5dab86c2d9,Upma Oommen,Male,57,Meghalaya,Tura,Tura Branch,Business,250c5ff9-91fc-410f-8052-b99d26b205e7,28-01-2025,04:47:23,37788.5,ac4ffaf7-3ae8-48fe-ade3-96d83c2dcee0,Credit,Restaurant,90403.79,QR Code Scanner,"Tura, Meghalaya",Mobile,1,INR,+9196962XXXXXX,Membership subscription,upmaXXXX@XXXXXX.com
78d0dfdd-e7f7-42ad-b8de-aa28d8b2a35b,Mohini Kohli,Female,59,Haryana,Hisar,Hisar Branch,Savings,9b1d791a-bcd7-47b5-a04e-ef4897acf310,08-01-2025,09:32:30,87457.51,bb9b412a-b406-4872-a288-f62f059df6f5,Withdrawal,Clothing,16299.46,ATM Booth Kiosk,"Hisar, Haryana",POS,1,INR,+9197877XXXXXX,Membership subscription,mohiniXXX@XXXXXX.com
f7e99b6b-5a2a-4aab-afbe-d1ecd069e437,Yatin Dave,Female,53,Telangana,Warangal,Warangal Branch,Business,9c9a282d-32cb-46ac-aba4-2b45f4bd85ec,19-01-2025,12:43:57,87404.32,9f860b65-4412-41e3-9571-c81de7bce4da,Debit,Restaurant,38754.78,Desktop/Laptop,"Warangal, Telangana",ATM,1,INR,+9197153XXXXXX,Home appliance repair,yatinXXX@XXXXXX.com
515b1ddc-e191-4f45-8572-09357feae0b2,Ekaja Sodhi,Female,37,Tripura,Udaipur,Udaipur Branch,Savings,6a741dd6-4814-4279-ac43-0a2454720d8e,08-01-2025,07:00:25,83571.61,041a3e1a-54f4-4771-9d20-4f9c21972dbd,Bill Payment,Electronics,82820.45,POS Mobile Device,"Udaipur, Tripura",Desktop,1,INR,+9192212XXXXXX,Luxury item purchase,ekajaXXXX@XXXXX.com
3532804d-87c6-445f-a659-4747109ac547,Veer Kara,Female,44,Goa,Margao,Margao Branch,Savings,e52d5442-0338-42ac-a0c2-abb9cc1cb07c,30-01-2025,01:14:00,37663.45,c37f40a4-60fb-4b58-9b54-f0e54779f57e,Bill Payment,Health,39614.85,Biometric Scanner,"Margao, Goa",ATM,1,INR,+9197608XXXXXX,Gym membership,veerXXXXX@XXXXX.com
6a157d21-62a3-4a2e-bb18-cc5bf24b37db,Rachita Shankar,Male,66,Punjab,Patiala,Patiala Branch,Checking,f353c601-77c1-4422-8fdc-90721543acee,05-01-2025,03:34:25,93176.39,3a150845-b605-44f1-b138-954e1c9181c8,Bill Payment,Restaurant,63258.55,Self-service Banking Machine,"Patiala, Punjab",Desktop,1,INR,+9197440XXXXXX,Team lunch,rachitaXXXX@XXXXXXX.com
8b7ffdd3-7f99-4e67-8ee9-c2eac3777edf,Aryan Lad,Male,57,Manipur,Thoubal,Thoubal Branch,Checking,ff55d9ca-fc16-4621-a89a-c503ce8dda78,23-01-2025,09:35:18,64206.6,5816eb3a-abf3-4353-b382-462fc2c434cd,Credit,Groceries,39786.92,Web Browser,"Thoubal, Manipur",Desktop,1,INR,+9192735XXXXXX,Property tax payment,aryanXXXX@XXXXXXX.com
9b6ec256-d420-408f-8d8a-6beee025f201,Urvi Nayak,Female,32,Nagaland,Wokha,Wokha Branch,Checking,cdf7ecee-ad29-471b-98b7-772bbafd2b0c,08-01-2025,02:42:22,74764.62,abbafd1c-0bae-4ab7-8383-484aa7b95685,Transfer,Health,38223.17,Self-service Banking Machine,"Wokha, Nagaland",POS,1,INR,+9196343XXXXXX,Hospital bill,urviXXXXX@XXXXX.com
333c416f-f55e-4058-a961-ec3d0bbbad83,Harrison Chowdhury,Female,36,Delhi,West Delhi,West Delhi Branch,Checking,72b82414-1cc6-4691-88d8-9826b780df1d,21-01-2025,18:43:30,66238.35,60586c2c-00a2-41e8-b5a0-51e934ebed8d,Bill Payment,Clothing,68527.25,POS Mobile Device,"West Delhi, Delhi",POS,1,INR,+9195353XXXXXX,Sports equipment,harrisonXXXX@XXXXXX.com
315a1c27-ae9f-4512-8a75-9e08bc778b9d,Reva Dhaliwal,Male,54,Gujarat,Rajkot,Rajkot Branch,Business,b6daeb24-c158-423a-86f3-666811a6c54f,08-01-2025,08:30:06,50242.7,c123fd9b-b5f8-480d-9ec5-78e44f429031,Transfer,Health,51365.74,Smart Card,"Rajkot, Gujarat",ATM,1,INR,+9195700XXXXXX,Event ticket purchase,revaXXXX@XXXXX.com
ee077af2-e163-4b4f-b174-210df1951e9e,Kamala Deshmukh,Female,52,Odisha,Bhubaneswar,Bhubaneswar Branch,Checking,02acb846-2046-435d-9b75-d9e9e522bf01,26-01-2025,05:22:54,58673.68,e1080649-edcd-486f-b116-b37fce0e86a5,Transfer,Groceries,44526.19,Mobile Device,"Bhubaneswar, Odisha",Desktop,1,INR,+9193767XXXXXX,Electronics purchase,kamalaXXX@XXXXXXX.com
35116c5d-84e7-4882-a48b-95990dee3291,Hardik Savant,Male,21,Maharashtra,Pune,Pune Branch,Savings,9443192b-f883-415a-8b21-049f372bc83d,04-01-2025,12:19:35,1750.23,828c5e85-2211-46b5-8408-fd2ae5ba2ea3,Debit,Health,59141.87,Virtual Card,"Pune, Maharashtra",ATM,1,INR,+9196948XXXXXX,Sports equipment purchase,hardikXXXX@XXXXXXX.com
2cba28d1-d03f-46c7-8f1c-fb3bbe1f52d5,Yatin Hari,Male,25,Tamil Nadu,Coimbatore,Coimbatore Branch,Savings,51caf977-11cb-4da3-84ab-6fb7370d35b9,19-01-2025,12:54:02,20302.1,013b364b-9b7d-439e-8d99-e6d27bb335fb,Bill Payment,Entertainment,35822.74,Payment Gateway Device,"Coimbatore, Tamil Nadu",POS,1,INR,+9199638XXXXXX,Credit card payment,yatinXXX@XXXXX.com
fcc7aff3-e6bb-4e83-9fed-728d7cdfcd7f,Anmol Raja,Male,30,Himachal Pradesh,Shimla,Shimla Branch,Savings,3a5f97f6-1e07-40b9-84c8-dad4017356e6,20-01-2025,05:44:13,64326.96,8621f084-d6a2-4628-ab4e-bb74fbd36b3d,Withdrawal,Health,24946.24,ATM,"Shimla, Himachal Pradesh",Desktop,1,INR,+9198887XXXXXX,ATM withdrawal,anmolXXX@XXXXXX.com
4953f663-3954-4d4c-b646-023adfc6283d,Ekbal Shan,Male,58,Telangana,Warangal,Warangal Branch,Checking,983a340d-2aba-4a6f-8cb2-bd9a7447acac,28-01-2025,12:04:08,74623.07,b133c19f-ee0c-44f6-b988-715a81cc14e5,Debit,Electronics,93148.68,POS Terminal,"Warangal, Telangana",Mobile,1,INR,+9196153XXXXXX,Fuel purchase,ekbalXXXX@XXXXX.com
32812acf-6589-4068-abc0-42d389d9f5ef,Nimrat Lalla,Male,32,Manipur,Churachandpur,Churachandpur Branch,Checking,85c8bcc6-ab44-4bdc-a1fe-e764bc9bcc80,01-01-2025,02:10:17,75809.19,aacdf908-2489-423f-a866-ca3a1c6d5e00,Credit,Entertainment,68196.65,Voice Assistant,"Churachandpur, Manipur",Mobile,1,INR,+9198639XXXXXX,Stock investment,nimratXXX@XXXXX.com
519dc248-6c28-4caf-925c-8cc97e1a62f1,Harita Sarna,Female,33,Himachal Pradesh,Kullu,Kullu Branch,Checking,d69ef1ca-4ec4-48dc-af7d-c671fee41d93,07-01-2025,07:35:27,65954.27,f071c2c7-c04a-44a3-86da-e1e17179c038,Debit,Entertainment,24583.4,Payment Gateway Device,"Kullu, Himachal Pradesh",POS,1,INR,+9193479XXXXXX,Personal finance consulting,haritaXXXX@XXXXXXX.com
6d25b05d-4936-45b7-802e-b5f246cf9270,Vrinda Shanker,Female,67,Odisha,Rourkela,Rourkela Branch,Business,4ff3ca03-0f4c-4092-9218-92298f277e13,09-01-2025,19:21:08,85608.42,77419493-5b29-4c5d-aa59-edbaa9fed7aa,Transfer,Electronics,98375.71,Smart Card,"Rourkela, Odisha",Desktop,1,INR,+9191969XXXXXX,Apparel purchase,vrindaXXXX@XXXXXX.com
7ac24844-1ffa-414e-b642-6c6032c20d5c,Balendra Singh,Female,32,Bihar,Gaya,Gaya Branch,Savings,9ebe028a-4a99-4e29-8626-933d9f38ecf7,26-01-2025,23:06:01,40020.69,81e05908-07e7-4543-bfd1-4f68262d70ac,Bill Payment,Groceries,25996.67,POS Mobile Device,"Gaya, Bihar",Mobile,1,INR,+9199588XXXXXX,Pet care,balendraXXX@XXXXXX.com
7b36b9c7-fc83-4467-a6a8-cb8ce413a61e,Warda Banik,Female,59,Jharkhand,Dhanbad,Dhanbad Branch,Business,0137ba6b-6281-4274-b10b-5ffbefff867d,03-01-2025,04:37:55,15772.57,ab2aac69-9bc9-420d-9298-d412ce076f5f,Transfer,Groceries,93443.86,Self-service Banking Machine,"Dhanbad, Jharkhand",Desktop,1,INR,+9199540XXXXXX,Subscription payment,wardaXXXX@XXXXXX.com
641710f9-1e85-4527-91b6-a8ba46217f2b,Ubika Suri,Female,41,Andaman and Nicobar Islands,Diglipur,Diglipur Branch,Savings,4cc2c716-a7fd-47d2-b707-a2f368549df6,30-01-2025,02:23:28,17225.85,a5e03f23-6af1-4ce0-81f5-c96a7bf32a2b,Credit,Restaurant,8937.4,Mobile Device,"Diglipur, Andaman and Nicobar Islands",POS,1,INR,+9191662XXXXXX,Camping gear purchase,ubikaXXXXX@XXXXX.com
d31c76a2-78fc-4641-9a67-5df1ae790b9f,Sneha Pillai,Male,56,Tamil Nadu,Coimbatore,Coimbatore Branch,Checking,6794ad23-6cbd-43dc-9efe-4151a5cc30a1,06-01-2025,13:41:49,67745.29,37f9aa10-6ab5-4748-b9da-e6176a530e60,Credit,Electronics,52660.45,Payment Gateway Device,"Coimbatore, Tamil Nadu",Desktop,1,INR,+9193717XXXXXX,Flight booking,snehaXXXXX@XXXXXX.com
8991f5a0-83bc-48bd-9b49-5c7034b8d3c6,Chandresh Vaidya,Female,22,Madhya Pradesh,Bhopal,Bhopal Branch,Business,93f0bdec-ed76-4c6d-9d52-ac3eed52cc28,01-01-2025,14:20:16,34782.28,5ebb1e99-c86b-4a04-887b-3cdaa14a7167,Debit,Groceries,75806.14,Self-service Banking Machine,"Bhopal, Madhya Pradesh",ATM,1,INR,+9197870XXXXXX,Transportation fare,chandreshXXXXX@XXXXX.com
fba70961-57c9-4ef5-985c-d49b6b76d27f,Maya Sangha,Female,21,Kerala,Trichur,Trichur Branch,Business,f017d961-73d5-4b93-8002-86e799edd9f9,02-01-2025,15:26:21,69529.08,8f091bd1-c3f4-433b-9dfa-3080fc6305a1,Transfer,Electronics,15434.17,Biometric Scanner,"Trichur, Kerala",POS,1,INR,+9199990XXXXXX,Gift for friend,mayaXXXX@XXXXX.com
dee03cde-32db-402c-8106-629a6ec5175c,Advik Mannan,Female,40,Andhra Pradesh,Guntur,Guntur Branch,Checking,6b3fa5a4-8b5c-4165-acd3-a6f66fa1793b,10-01-2025,03:39:01,38410.72,217fa2c8-9bf0-4bff-b689-b4866162626f,Transfer,Electronics,57799.81,POS Terminal,"Guntur, Andhra Pradesh",Mobile,1,INR,+9198678XXXXXX,Taxi fare,advikXXX@XXXXXX.com
c91738cc-4706-4bcc-ae94-eee3ab8335d2,Janaki Deshpande,Female,49,Andhra Pradesh,Nellore,Nellore Branch,Savings,40e6f5aa-55b8-454f-bcd9-7337e066842d,24-01-2025,09:01:39,3541.88,6085f73f-e454-4945-bd4e-aedc333a4609,Credit,Groceries,84317.97,Virtual Card,"Nellore, Andhra Pradesh",Mobile,1,INR,+9194844XXXXXX,Beauty products,janakiXXXX@XXXXXXX.com
7c861b48-a435-47cd-ac97-e3d39a37bc93,Mohini Mitter,Male,30,Goa,Mapusa,Mapusa Branch,Business,783a595d-54de-4c06-baea-f83c275e7237,11-01-2025,10:28:16,78573.36,0f4d0d47-4cbc-4564-aad0-ba090f1dfdb0,Debit,Groceries,7243.01,Web Browser,"Mapusa, Goa",Desktop,1,INR,+9195381XXXXXX,Travel expenses,mohiniXXX@XXXXX.com
4bd6e93e-c44a-4903-a98e-c4f257cd6665,Banjeet Naidu,Male,51,Assam,Nagaon,Nagaon Branch,Business,129f0c06-eb8c-42b1-9e56-07e029f6eb41,24-01-2025,08:05:25,28406.46,1de5532d-74b1-4ef5-83e3-9c8bc50ac848,Withdrawal,Groceries,95366.96,ATM,"Nagaon, Assam",Mobile,1,INR,+9192567XXXXXX,Political donation,banjeetXXXX@XXXXXX.com
f9514cf4-c117-46f0-9166-083531075f66,Meghana Venkataraman,Female,19,Rajasthan,Ajmer,Ajmer Branch,Business,cfcaf838-0a6c-4790-b804-17b88b0b3a50,24-01-2025,14:10:16,29033.7,dd61c1b6-31bc-4978-b626-aaf697c9e6e0,Credit,Entertainment,81801.65,Bank Branch,"Ajmer, Rajasthan",POS,1,INR,+9194445XXXXXX,Tuition fee payment,meghanaXXXXX@XXXXXX.com
5a4899e1-bfa3-43b0-8ed4-bbd0a70e440d,Chakrika Narang,Female,60,Uttar Pradesh,Agra,Agra Branch,Savings,59cbbed2-3a49-4b25-acec-3ee50425d273,16-01-2025,06:20:45,31860.18,edf691bd-fdeb-4ed9-ae83-90cabe4cf11e,Credit,Groceries,75466.86,Voice Assistant,"Agra, Uttar Pradesh",ATM,1,INR,+9194954XXXXXX,Car rental,chakrikaXXX@XXXXXXX.com
b57d73a6-b295-4c54-b8f4-8a2de9cdfdf6,Januja Lal,Male,49,Meghalaya,Tura,Tura Branch,Checking,4320c65f-fdc4-46d7-b8e9-3bcf17407eed,15-01-2025,06:38:54,43677.09,b291ca8d-bb5b-4e26-8a0c-bea787e07836,Bill Payment,Clothing,55358.16,Self-service Banking Machine,"Tura, Meghalaya",Mobile,1,INR,+9192716XXXXXX,Gifts for family,janujaXXXX@XXXXXX.com
5d2f16a8-7596-4b40-b5f2-73d530a988c5,Nikita Bhasin,Female,46,Tamil Nadu,Salem,Salem Branch,Business,ffd2d2a7-f969-4bc6-aad1-54b4d04145f7,29-01-2025,15:32:59,97023.63,e07fa098-f954-4fb6-9595-899f98b47671,Withdrawal,Electronics,86302.58,ATM,"Salem, Tamil Nadu",ATM,1,INR,+9194757XXXXXX,Fund transfer,nikitaXXX@XXXXXX.com
4770544b-f136-494f-8d5f-8066ed5c4b2e,Divya Bera,Male,70,Himachal Pradesh,Shimla,Shimla Branch,Business,8c4babc1-547c-49d8-ba89-ebef1b9e3831,13-01-2025,18:49:37,38364.67,a0157cd2-6a76-41cd-bd92-1770aa0c6242,Bill Payment,Groceries,25719.96,ATM Booth Kiosk,"Shimla, Himachal Pradesh",POS,1,INR,+9195862XXXXXX,Hotel booking,divyaXXXX@XXXXXXX.com
89b64d59-20b2-4b72-9dd5-1898ac3e0d4b,Prisha Vyas,Female,20,Delhi,East Delhi,East Delhi Branch,Savings,aaaefa7d-d220-4f51-8c63-e18feb150303,14-01-2025,17:54:41,43105.01,8074da6a-eb05-45fc-b5c0-01617a796679,Bill Payment,Restaurant,38229.13,Mobile Device,"East Delhi, Delhi",POS,1,INR,+9195719XXXXXX,Specialty store shopping,prishaXXXXX@XXXXXX.com
a12a4dad-0815-435f-9cd8-911d462d0b93,Mahika Khosla,Male,36,Bihar,Munger,Munger Branch,Business,1b57bc81-aa2c-43ac-819e-db984fffe158,01-01-2025,09:22:00,92010.97,5444a691-03bc-4278-8c18-27ebbe4ac101,Credit,Entertainment,32078.37,Desktop/Laptop,"Munger, Bihar",ATM,1,INR,+9199115XXXXXX,Car rental,mahikaXXXXX@XXXXXXX.com
2e35d508-59fd-4fea-a954-4e259db35ea5,Dev Comar,Female,63,Goa,Panaji,Panaji Branch,Checking,be7d4f47-78a5-4cce-ab99-a191e6637963,30-01-2025,20:52:03,66587.63,9619370d-ec11-4559-9d83-9b94ac89d817,Withdrawal,Health,32688.21,ATM Booth Kiosk,"Panaji, Goa",Desktop,1,INR,+9198996XXXXXX,Home appliance repair,devXXXXX@XXXXX.com
2e41460d-7357-4dfa-a5d7-aceb66859220,Inaya Oommen,Female,34,Punjab,Ludhiana,Ludhiana Branch,Savings,e4a32d37-4635-4b7e-bacb-ad3fe19eb3e5,08-01-2025,15:19:01,4644.97,c42c546c-ced4-4c69-b12b-a4b8f5fd80d8,Credit,Health,33929.82,Tablet,"Ludhiana, Punjab",ATM,1,INR,+9192942XXXXXX,Utility bill payment,inayaXXXX@XXXXXX.com
c895bc6a-ed7c-4a5f-b89e-812151d29722,Tanish Garde,Male,61,Lakshadweep,Kavaratti,Kavaratti Branch,Savings,1fffd1f6-f67c-4c07-b830-83153e34f70e,10-01-2025,23:41:22,27780.47,77e85c4f-acff-467a-aca4-646895cec5d8,Debit,Clothing,65580.16,Banking Chatbot,"Kavaratti, Lakshadweep",POS,1,INR,+9192810XXXXXX,Specialty store shopping,tanishXXX@XXXXXXX.com
bdab0220-948c-4c42-a35b-e385ec2d38c2,Wyatt Bose,Male,57,Telangana,Karimnagar,Karimnagar Branch,Checking,dabb8c83-eab3-4003-98f2-f241320867b5,02-01-2025,12:34:37,44592.09,4aefa380-ec95-4fc8-b7bc-062ca0c69d21,Credit,Clothing,6262.33,Smart Card,"Karimnagar, Telangana",POS,1,INR,+9192746XXXXXX,Car service,wyattXXXX@XXXXXX.com
24ea1b59-d2fb-4487-ba66-fde422e40ecb,Gabriel Mittal,Male,61,Goa,Panaji,Panaji Branch,Checking,96a3ab02-7fcc-4958-a736-4baee5472a36,01-01-2025,09:44:37,50731.76,6b20e2b3-36fb-4dca-9b16-3a7248cc1eac,Withdrawal,Electronics,71433.41,ATM Booth Kiosk,"Panaji, Goa",POS,1,INR,+9195112XXXXXX,Bus fare,gabrielXXXXX@XXXXX.com
a6bb9ec2-b67b-4cb7-becf-8af905e9991b,Tamanna Chaudhari,Male,56,Lakshadweep,Kavaratti,Kavaratti Branch,Savings,ec95cf2a-d680-447a-b62c-1722a9361c37,25-01-2025,15:09:34,84147.54,5c058f23-5cfb-4df0-8d4b-d576f7d2618e,Withdrawal,Clothing,17126.67,ATM Booth Kiosk,"Kavaratti, Lakshadweep",POS,1,INR,+9197759XXXXXX,Personal finance consulting,tamannaXXXXX@XXXXXXX.com
9fbbbf7b-b313-4a35-8ee1-cb736194f7e0,Anvi Khosla,Female,53,Uttarakhand,Dehradun,Dehradun Branch,Savings,05f82ebd-c4cc-4776-a69c-88ddba78ecaa,25-01-2025,18:42:41,93793.01,582afedc-9907-43b2-9c78-ac37c12a282a,Transfer,Groceries,41609.9,Web Browser,"Dehradun, Uttarakhand",Desktop,1,INR,+9191047XXXXXX,Camping trip,anviXXXXX@XXXXXXX.com
6b222d05-f5fb-4a9d-b563-bb41aebe7db6,Vyanjana Vig,Female,50,Goa,Margao,Margao Branch,Savings,ee985618-402c-4392-88a3-b737b1235300,29-01-2025,16:31:24,422.51,c29fdda2-c95a-4260-9f86-801c367d92e1,Credit,Restaurant,42382.01,Payment Gateway Device,"Margao, Goa",POS,1,INR,+9193513XXXXXX,Mobile recharge,vyanjanaXXXX@XXXXX.com
153c7df1-4ce0-4627-bdc5-d87aacd66c25,Zinal Ram,Male,37,Mizoram,Lunglei,Lunglei Branch,Checking,b776ff4c-61ab-44bb-b711-12b100b508f6,20-01-2025,08:39:33,65870.06,64174a03-1697-43aa-a429-35746922a5f6,Withdrawal,Health,50986.17,ATM,"Lunglei, Mizoram",ATM,1,INR,+9196825XXXXXX,Online subscription,zinalXXXXX@XXXXX.com
